RCPT_YR,CGG_NM,STDG_NM,STDG_CD,LOTNO_SE_NM,MNO,SNO,BLDG_USG,LAND_AREA,ARCH_AREA,THING_AMT,CTRT_DAY,ARCH_YR,RGHT_SE,RTRCN_DAY,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,동작구,노량진동,10100,,,,단독다가구,165.0,247.32,290865,20250616,1992,,,중개거래,서울 동작구
2025,동작구,사당동,10700,,,,단독다가구,122.0,237.02,180565,20250617,1994,,,직거래,
2025,동작구,상도동,10200,,,,단독다가구,109.0,215.88,92000,20250617,1997,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,127.0,66.88,210000,20250619,1958,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,139.0,103.31,380000,20250619,1962,,,중개거래,서울 동작구
2025,동작구,상도동,10200,,,,단독다가구,123.0,156.46,89950,20250619,1989,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,119.0,194.15,158500,20250619,1977,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,139.0,95.53,200000,20250620,1968,,,중개거래,서울 동작구
2025,동작구,대방동,10800,,,,단독다가구,138.0,148.62,121000,20250620,1999,,,중개거래,서울 동작구
2025,동작구,신대방동,10900,,,,단독다가구,148.0,201.96,112500,20250621,1988,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,117.0,150.21,236000,20250621,1989,,,중개거래,서울 동작구
2025,동작구,상도동,10200,,,,단독다가구,150.0,82.56,69000,20250622,1985,,,중개거래,서울 동작구
2025,동작구,상도동,10200,,,,단독다가구,139.0,178.53,117000,20250623,1988,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,155.0,218.61,260000,20250624,1990,,,중개거래,서울 동작구
2025,동작구,사당동,10700,,,,단독다가구,129.0,259.57,189945,20250625,1990,,,직거래,
2025,동작구,흑석동,10500,,,,단독다가구,39.0,63.8,60000,20250625,1969,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,119.0,191.7,280500,20250625,1991,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,177.0,237.6,335000,20250626,1988,,,중개거래,"서울 동작구, 서울 용산구"
2025,동작구,노량진동,10100,,,,단독다가구,112.0,108.65,232000,20250627,1971,,,중개거래,서울 동작구
2025,동작구,상도동,10200,,,,단독다가구,122.0,74.38,100000,20250627,1970,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,131.0,186.57,283000,20250627,1990,,,중개거래,서울 동작구
2025,동작구,상도동,10200,,,,단독다가구,157.0,269.46,165000,20250627,1992,,,중개거래,서울 동작구
2025,동작구,본동,10400,,,,단독다가구,96.0,141.65,125000,20250628,2014,,,중개거래,서울 동작구
2025,동작구,사당동,10700,,,,단독다가구,136.0,270.69,194975,20250630,1991,,,직거래,
2025,동작구,사당동,10700,,,,단독다가구,136.0,198.11,162782,20250630,1988,,,직거래,
2025,동작구,노량진동,10100,,,,단독다가구,116.0,187.86,178500,20250630,1991,,,중개거래,서울 영등포구
2025,동작구,신대방동,10900,,,,단독다가구,145.0,105.49,80000,20250701,1973,,,중개거래,서울 동작구
2025,동작구,사당동,10700,,,,단독다가구,86.0,174.47,110250,20250702,1996,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,139.0,279.38,192000,20250703,1991,,,중개거래,서울 동작구
2025,동작구,대방동,10800,,,,단독다가구,98.0,169.08,104500,20250704,2003,,,중개거래,"서울 구로구, 서울 동작구"
2025,동작구,상도동,10200,,,,단독다가구,99.0,66.11,89500,20250705,1969,,,중개거래,서울 동작구
2025,동작구,신대방동,10900,,,,단독다가구,142.0,205.86,105000,20250705,1988,,,중개거래,"서울 관악구, 서울 동작구"
2025,동작구,신대방동,10900,,,,단독다가구,218.0,494.24,298000,20250710,2017,,,중개거래,서울 서초구
2025,동작구,사당동,10700,,,,단독다가구,159.0,215.74,205149,20250714,1993,,,직거래,
2025,동작구,상도동,10200,,,,단독다가구,229.0,146.47,215000,20250714,1966,,,중개거래,서울 강남구
2025,동작구,신대방동,10900,,,,단독다가구,128.0,179.55,62000,20250715,1987,,,중개거래,서울 동작구
2025,동작구,사당동,10700,,,,단독다가구,165.0,321.81,249541,20250716,1993,,,직거래,
